1: 292705/1278378
7529: 9'277/28
7530: 108
7531: 39/56
7532: 25'1481/272
7533: 1'53/391
7534: 703
7535: 101'11/35
7536: 11'9/1
7537: 11399/143276
7538: 14'64/79
7539: 5
7540: 2
7541: 67'917/1357
7542: 1'34385/42364
7543: 1'1/29
7544: 978
7545: 41'146/371
7546: 3241/3942
7547: 66'87/172
7548: 121'13/187
7549: 6'9/16
7550: 119/159
7551: 1'1396/2499
7552: 155'1/13
7553: 827/106
7554: 67/594
7555: 1/19
7556: 5'3/4
7557: 33'1/2
7558: 16'15/17
7559: 5'17/387
7560: 3479
7561: 1'23/816
7562: 6'21/58
7563: 2'172/207
7564: 31'584/715
7565: 16'16/65
7566: 2/2697
7567: 158'492/551
7568: 17/264
7569: 38/55
7570: 24'5/18
7571: 2'366/403
7572: 1325/8464
7573: 248/531
7574: 69'7/8
7575: 4368
7576: 62'478/767
7577: 179852
7578: 4'6002/7875
7579: 2'1703/672
7580: 4'11/16
7581: 759/1222
7582: 2'278/851
7583: 51'4891/6734
7584: 8/9
7585: 2/5
7586: 6/85
7587: 647/237
7588: 15904
7589: 3'37/135
7590: 1/22
7591: 95'3/5
7592: 3'13/1457
7593: 252
7594: 87/448
7595: 546'75/88
7596: 523'8/37
7597: 9'142/195
7598: 62/91
7599: 16488'12/23
7600: 1215/9044
7601: 3595
7602: 4'3/4
7603: 1'2/3
7604: 1'33/7
7605: 1'103/1387
7606: 9'6/17
7607: 6119/616
7608: 2'7/93
7609: 1'56/8633
7610: 1'322/5049
7611: 16'4868/18711
7612: 4/11
7613: 189421/214136
7614: 3/2212
7615: 10836
7616: 43'16/47
7617: 217'385/426
7618: 2'2/3
7619: 1/196
7620: 3'7/198
7621: 95'1/21
7622: 6'3/41
7623: 12'41/44
7624: 76'1/12
7625: 3/7
7626: 37'4/49
7627: 65/98
7628: 28
7629: 5737/987
7630: 8'12/55
7631: 1/116
7632: 109'115/231
7633: 44
7634: 61'1381/1856
7635: 7'6751/1116
7636: 7'225/574
7637: 1'103/1368
7638: 11'1/23
7639: 9/5642
7640: 3797'1/361
7641: 4556'2/27
7642: 6409/10507
7643: 2'2/5
7644: 25/42
7645: 146'76/77
7646: 2242'1/3
7647: 26'58/77
7648: 4'68/105
7649: 17'6/11
7650: 1'13/84
7651: 74
7652: 4/13
7653: 54
7654: 39'9/1
7655: 78'2/3
7656: 15
7657: 32'27/1
7658: 7'7/8
7659: 35'65/81
7660: 52'31/6
7661: 205/268
7662: 7195/17766
7663: 4'6/17
7664: 1/41
7665: 42'157/198
7666: 79/3645
7667: 512
7668: 45'975/1364
7669: 1'2413/7176
7670: 516/95953
7671: 122'17/38
7672: 85'69/95
7673: 33'24/61
7674: 1678'42/61
7675: 131'29/85
7676: 5'29/46
7677: 2374/2717
7678: 12'379/532
7679: 34'4/5
7680: 5'52/81
7681: 117'11/37
7682: 168
7683: 99'5/17
7684: 729
7685: 1'479/2156
7686: 1'79/372
7687: 38'1/3
7688: 4565
7689: 279/532
7690: 45'26/85
7691: 58'1/17
7692: 16/147
7693: 123
7694: 107'2/3
7695: 1401'33/35
7696: 2'2203/2584
7697: 61/5183
7698: 2981/2548
7699: 34067/254405
7700: 2191'1/11
7701: 11'37147/182942
7702: 176'8/153
7703: 63'7/15
7704: 315'25/47
7705: 5'65/132
7706: 38'9/13
7707: 116'3/4
7708: 7'47/61
7709: 1'8621/9486
7710: 3763/5616
7711: 63
7712: 1357'4/5
7713: 69/152
7714: 18'4992/5293
7715: 78
7716: 64'1169/1749
7717: 8217
7718: 1'411/6532
7719: 213'7/11
7720: 1'299/1029
7721: 36'27/68
7722: 1/15
7723: 2'1757/267
7724: 92'18/53
7725: 185
7726: 5'25/26
7727: 2658'2/7
7728: 2'887/2444
7729: 25'2/95
7730: 49'21/5
7731: 169'353/477
7732: 86
7733: 463/2968
7734: 15
7735: 3904'96/247
7736: 5'5/99
7737: 1'331/196
7738: 84'1/3
7739: 83'1/5
7740: 68'25/207
7741: 64'29/46
7742: 11/49
7743: 32/231
7744: 17'33/71
7745: 1/93
7746: 6265'14/247
7747: 7327/96681
7748: 1'86/91
7749: 98'16/63
7750: 5141/5612
7751: 62
7752: 41'2/13
7753: 1414'146/261
7754: 1664'4/27
7755: 1'31/61
7756: 1'62489/25899
7757: 13'49/187
7758: 89'7/11
7759: 3'93/95
7760: 7201'19/116
7761: 1'24/41
7762: 527'2/3
7763: 304/975
7764: 5/2508
7765: 1'41/44
7766: 3481
7767: 518
7768: 2'349/667
7769: 39'47/52
7770: 1'21/52
7771: 83
7772: 532
7773: 1672/14283
7774: 6903/17182
7775: 113'1/2
7776: 25'22/23
7777: 108'44/57
7778: 32'57/67
7779: 68'85/98
7780: 366
7781: 392'827/1464
7782: 375'15/29
7783: 59
7784: 43'31/33
7785: 768
7786: 1'5493/703
7787: 98'1269/2077
7788: 59'7/9
7789: 1'653/667
7790: 2'7/24
7791: 1157
7792: 17/12
7793: 141/166
7794: 49'2112/6293
7795: 1091'43/83
7796: 43/418
7797: 22'1263/8968
7798: 2/621
7799: 48'6/13
7800: 53'44/155
7801: 148
7802: 164'5/47
7803: 1'59/11
7804: 139'9/2
7805: 1'25/129
7806: 34'17/62
7807: 243/217294
7808: 2295'355/1273
7809: 81'18/47
7810: 437'401/476
7811: 1'2/21
7812: 914'834/2623
7813: 9535/10296
7814: 115/171
7815: 682
7816: 284'3/8
7817: 407/9061
7818: 27819'11/13
7819: 9'3/29
7820: 98'28977/37145
7821: 229/52
7822: 95'23/26
7823: 1/48
7824: 41'21/32
7825: 1/42
7826: 46'35/47
7827: 29/14
7828: 2'383/726
7829: 89'47/55
7830: 7/416
7831: 24'54/61
7832: 331'2/5
7833: 47'137/24
7834: 67/2184
7835: 21/442
7836: 76/5859
7837: 57'3/13
7838: 125
7839: 11/567
7840: 13'1073/1216
7841: 49'16/17
7842: 4'76/89
7843: 5/62
7844: 659/5655
7845: 42'169/198
7846: 1415/4836
7847: 45'150901/227304
7848: 1'13991/26598
7849: 54'7/8
7850: 48'2/3
7851: 18'32/57
7852: 238/767
7853: 866
7854: 9'16/25
7855: 1/13
7856: 37'125/144
7857: 32'947/4845
7858: 1'1/12
7859: 104'53/69
7860: 5'13/87
7861: 67/21
7862: 39'13/25
7863: 319/576
7864: 53'53/8
7865: 58'317/336
7866: 42'179/516
7867: 253/448
7868: 1'346/775
7869: 6
7870: 159'3/5
7871: 146'2/33
7872: 3'743/1701
7873: 1'5/51
7874: 841/132
7875: 124/237
7876: 26'57/322
7877: 1827'41/52
7878: 771'3/55
7879: 22/23
7880: 242'3/7
7881: 5'281/182
7882: 1'233/495
7883: 6/23023
7884: 1'1316/5049
7885: 46'11/42
7886: 72
7887: 2
7888: 4511/903
7889: 5487
7890: 89/26
7891: 98/2581
7892: 364/627
7893: 5'2/21
7894: 85/504
7895: 17'1/2
7896: 34'29/31
7897: 38/115101
7898: 211/2485
7899: 97'5/12
7900: 113'8/15
7901: 4'1/18
7902: 96'41/54
7903: 45/319
7904: 8'892/949
7905: 44403/347648
7906: 18'638/1197
7907: 2/3
7908: 6'333/1426
7909: 1'3/41
7910: 6'103/248
7911: 72'484/651
7912: 2392
7913: 199'1/9
7914: 15'19/21
7915: 18'5/36
7916: 8833/52962
7917: 113
7918: 85'17/19
7919: 68'7/12
7920: 37999/61625
7921: 801
7922: 69'23/2028
7923: 48
7924: 153'21/4
7925: 46'37/9048
7926: 787'1/2
7927: 1'2393/3115
7928: 24'3/16
7929: 75'2/9
7930: 6
7931: 18'747/8
7932: 65'1/2
7933: 41'71/89
7934: 98'93/26
7935: 67805/188846
7936: 18'3584/6235
7937: 1'225/559
7938: 7'311/396
7939: 3'13/93
7940: 376/825
7941: 168'48/73
7942: 2'1/13
7943: 54
7944: 41'65/2632
7945: 508'13/14
7946: 53'8/23
7947: 128'28/29
7948: 4356
7949: 71'13/82
7950: 1/1
7951: 127
7952: 5336'3/7
7953: 19/32
7954: 763'5/7
7955: 3'31/363
7956: 49/4608
7957: 95/147
7958: 1'9/23
7959: 61'797/1148
7960: 48
7961: 1/208
7962: 162'1/2
7963: 12'4503/793
7964: 15'19/224
7965: 51
7966: 313'2221/2759
7967: 13/46
7968: 403/462
7969: 2529/5264
7970: 289'557/2546
7971: 5'1/4
7972: 86'8/23
7973: 149
7974: 16'53/64
7975: 143/153
7976: 86/335
7977: 1'1/68
7978: 409713/8512
7979: 1546'2/3
7980: 2'2089/7553
7981: 4836
7982: 391/129
7983: 44'1119/2548
7984: 31'5/14
7985: 1'254/525
7986: 44/2139
7987: 85'1187/329
7988: 2356
7989: 116/441
7990: 42'2384/3481
7991: 133/946
7992: 15'2/17
7993: 118
7994: 106'103/335
7995: 779'1/5
7996: 5'47/352
7997: 589/12096
7998: 34'4/13
7999: 87'569/1425
8000: 5908'67/99
8001: 1'26111/481
8002: 7'667/923
8003: 1'15/779
8004: 2'7/19
8005: 73
8006: 212784'28/33
8007: 8'5/32
8008: 10523/5346
8009: 121'41/351
8010: 35'2/59
8011: 18'9/43
8012: 71'64/429
8013: 17
8014: 63'6/13
8015: 1'8/11
8016: 141/592
8017: 12'5/9
8018: 1/4
8019: 845/3132
8020: 81'13/38
8021: 3'167/903
8022: 1'1621/6435
8023: 49'9/23
8024: 522
8025: 83'3/4
8026: 2'197/2635
8027: 83'1019/1159
8028: 18'13/24
8029: 95'5/18
8030: 133
8031: 66'25/76
8032: 1165/10557
8033: 399/22
8034: 77'11/42
8035: 214'607/62
8036: 23'235/594
8037: 7
8038: 53'56/87
8039: 95
8040: 279'35/41
8041: 64'2/19
8042: 1'27/7
8043: 21'27/38
8044: 557'101/407
8045: 98'32/5175
8046: 125/147
8047: 42'29/53
8048: 1'41/3534
8049: 8075'25/28
8050: 12'9/13
8051: 39'8/429
8052: 53'35/38
8053: 92'7/12
8054: 2'36/41
8055: 47/144
8056: 207'16/49
8057: 98
8058: 1037'408/551
8059: 4'53/126
8060: 106'301/767
8061: 84'2/105
8062: 11'33/119
8063: 1'23/28
8064: 28/195
8065: 1'1313/3752
8066: 2443'1241/1634
8067: 5248
8068: 14'293/1136
8069: 35/5256
8070: 357/82
8071: 103'11/13
8072: 2768'1/5
8073: 32'2/27
8074: 5'3/5
8075: 825/43877
8076: 6'7/1
8077: 237'3/11
8078: 6
8079: 1225/3008
8080: 3'696/1261
8081: 96'521/651
8082: 114141/115444
8083: 364/10571
8084: 52'2/7
8085: 15'2/99
8086: 92'2/41
8087: 19'21/8
8088: 6
8089: 43'23/73
8090: 29/52
8091: 85'3328/4785
8092: 1209'872/4823
8093: 13'7/1
8094: 46'215/1767
8095: 292/15309
8096: 1'1675/3763
8097: 333'1/2
8098: 29'70389/10469
8099: 4246/13209
8100: 144
8101: 11'3/5
8102: 3'13/42
8103: 143/441
8104: 6'7/43
8105: 132
8106: 67'17/27
8107: 11/5208
8108: 18'8/11
8109: 24/287
8110: 131'61/99
8111: 1'70269/195605
8112: 1'152/2175
8113: 23'15/34
8114: 1433/4851
8115: 75/86
8116: 656'15/29
8117: 948
8118: 98'5/7
8119: 9/925
8120: 391'7/8
8121: 2'12/35
8122: 71/612
8123: 1'27/73
8124: 6'24/41
8125: 743'8/35
8126: 58'239/23
8127: 144/301
8128: 2378
8129: 4/98371
8130: 43'11/57
8131: 109'1/2
8132: 2059/2184
8133: 17848
8134: 111/2464
8135: 4'1723/4896
8136: 550188
8137: 353
8138: 1'63/1
8139: 38'2903/4514
8140: 117'122/231
8141: 8'1008/2993
8142: 1'1/47
8143: 1'147/4453
8144: 7'887/1045
8145: 1'499/5187
8146: 1/33
8147: 4'1/114
8148: 1'86/7137
8149: 193'41/55
8150: 579'1/2
8151: 81'67/203
8152: 779/156
8153: 54'1/13
8154: 89/259
8155: 1'57/259
8156: 51'493/518
8157: 1'322/375
8158: 32'12/23
8159: 81'13/27
8160: 8299'1577/2494
8161: 164'483/923
8162: 44'47/9
8163: 4811'31/89
8164: 15/1909
8165: 43/126
8166: 202'19/91
8167: 53/29281
8168: 11'6892/19393
8169: 11951/15498
8170: 199/215
8171: 276'285/962
8172: 1'59/1001
8173: 148'4/5
8174: 55'11/16
8175: 43'269/38
8176: 133
8177: 54'3131/3219
8178: 4859
8179: 99'14/19
8180: 1'21/38
8181: 1302
8182: 1'9/85
8183: 48
8184: 28'31/108
8185: 2
8186: 27'2547/3233
8187: 47'223/408
8188: 3483'12/23
8189: 71'29/245
8190: 1512
8191: 6'107/115
8192: 144
8193: 972'1/69
8194: 36'7/13
8195: 21'3/7
8196: 91'6/11
8197: 59/192
8198: 89'1/13
8199: 572
8200: 5/6
8201: 9'5/6
8202: 38'256/1221
8203: 116'101/194
8204: 7'7/11
8205: 64'16/83
8206: 38'33/59
8207: 4/23
8208: 29/36358
8209: 51'95/299
8210: 79'5/14
8211: 5'2/3
8212: 11'19/25
8213: 1'209/961
8214: 8349/1106
8215: 174'1/13
8216: 144'11/42
8217: 4391/1352127
8218: 67'1/5
8219: 115'153/485
8220: 117'13/55
8221: 54
8222: 1705/2886
8223: 8'1/3
8224: 511'9/43
8225: 13/243
8226: 527
8227: 1/4
8228: 407/928
8229: 56/475
8230: 47/448
8231: 137
8232: 14'7/52
8233: 139859/178622
8234: 339'121/316
8235: 83'11/59
8236: 17'11/12
8237: 56'202/8645
8238: 22'162835/164703
8239: 1'166/735
8240: 32'5/11
8241: 38
8242: 3'7/71
8243: 31/80808
8244: 2066'7/17
8245: 61/64
8246: 2
8247: 14'4/21
8248: 92/97
8249: 1/8
8250: 3'1/3
8251: 28/17765
8252: 4384
8253: 22/115
8254: 66'195/248
8255: 101'5309/7546
8256: 1'43/49
8257: 5'1/2
8258: 61'53/85
8259: 1'1261/6996
8260: 997/1102
8261: 96
8262: 12'2/15
8263: 15781/58016
8264: 3715'9/16
8265: 1'85/462
8266: 5831'41/48
8267: 92'35/93
8268: 107'776/1025
8269: 95'73/247
8270: 1'296409/39292
8271: 1'11/39
8272: 861/2176
8273: 165
8274: 477'3/4
8275: 37'76/533
8276: 5/6
8277: 273/3145
8278: 17/396
8279: 912'96/1265
8280: 132'39/56
8281: 217'1/2
8282: 48'305/1131
8283: 493/249
8284: 9924'6/31
8285: 1'5/19
8286: 162'4337/4446
8287: 42/1147
8288: 11'47/67
8289: 25'25/37
8290: 299'115/267
8291: 56/73
8292: 114'32/37
8293: 9'9/47
8294: 35'1/19
8295: 305/357
8296: 15'5/7
8297: 19'2333/238
8298: 1'2/33
8299: 4'19/24
8300: 3995
8301: 1/24
8302: 32/533
8303: 39'32/3885
8304: 77'2/3
8305: 21'397/693
8306: 69'23/62
8307: 5332'16/19
8308: 892'27/37
8309: 897'11/52
8310: 1'1/98
8311: 9'13/67
8312: 3'2825/6321
8313: 1'29/45
8314: 69/2867
8315: 15/18538
8316: 8'7/1
8317: 883/11284
8318: 68'1/6
8319: 46/522405
8320: 2275/6417
8321: 31/84
8322: 73'189/2356
8323: 32'73/1749
8324: 123'1/49
8325: 2'3/37
8326: 1'487/78
8327: 66'4/17
8328: 1'1/3
8329: 8'3/5
8330: 65'1/6
8331: 77'4/5
8332: 46'11/16
8333: 78
8334: 46'35/46
8335: 1251/1558
8336: 29'97/1387
8337: 3/2
8338: 5'655/2332
8339: 22/1281
8340: 4432'14/25
8341: 57'27/722
8342: 179
8343: 11'19/138
8344: 289/21
8345: 89'4174/6935
8346: 68'703/1092
8347: 26/45
8348: 7/152
8349: 145/116883
8350: 3/2639
8351: 11'9757/44688
8352: 399/506
8353: 1982'19/4
8354: 31423'7/16
8355: 47'37/99
8356: 24'339/43
8357: 67'5/6
8358: 17907'1/2
8359: 3'1/15
8360: 12'67/16
8361: 25/43
8362: 65'22/43
8363: 225'5/9
8364: 16'9/13
8365: 63'15/104
8366: 44'4/13
8367: 79'5/18
8368: 41'85/98
8369: 1253'37/91
8370: 51'3227/5025
8371: 122'1/2
8372: 82'5/19
8373: 77'2/3
8374: 7
8375: 46
8376: 2066/19635
8377: 1'4/7
8378: 1837'13/23
8379: 7'6/67
8380: 1'1369/2108
8381: 201'735/8671
8382: 69
8383: 104'5/26
8384: 28'43/507
8385: 78'21/82
8386: 18'49/1539
8387: 3
8388: 49'1/2
8389: 288
8390: 225/946
8391: 369'33/68
8392: 11'485/546
8393: 15813'24/77
8394: 136
8395: 119/792
8396: 37/155
8397: 8'3116/6643
8398: 12
8399: 5/16
8400: 47'187/69
8401: 56'3/7
8402: 26'13/18
8403: 55'311/697
8404: 103
8405: 1'245/1026
8406: 59009/60543
8407: 6302
8408: 78'805/1411
8409: 32'16/25
8410: 138
8411: 6044'155/213
8412: 4069/192
8413: 8'42/79
8414: 8'68/93
8415: 46'8/35
8416: 192104/409615
8417: 119/902
8418: 1'15/47
8419: 463'1/28
8420: 4'242/1105
8421: 2'643/1015
8422: 1'551/736
8423: 8'16/31
8424: 72/119
8425: 2684
8426: 39/98
8427: 1/2
8428: 3'5/54
8429: 5555
8430: 64'31/32
8431: 37'7/12
8432: 213
8433: 92
8434: 56'13/21
8435: 37'5/826
8436: 46'3/4
8437: 167'3/28
8438: 133/918
8439: 26'38779/2414
8440: 11/34
8441: 11175
8442: 17'969/989
8443: 2688'682/1763
8444: 195/332
8445: 67'5/7
8446: 17'2/5
8447: 4'2/27
8448: 3675
8449: 605/6188
8450: 23'5/8
8451: 9
8452: 118'11/16
8453: 3/385
8454: 5343/122
8455: 76
8456: 127
8457: 193'3/5
8458: 22'1/2
8459: 1159
8460: 459'1475/2912
8461: 2427'4108/4371
8462: 153'281/612
8463: 4'29/89
8464: 87'3/35
8465: 1197/215636
8466: 104
8467: 1'2386/2795
8468: 174'4/5
8469: 2'446/819
8470: 4'55/588
8471: 1'36817/3692
8472: 6'12/13
8473: 56'7/9
8474: 4'13/14
8475: 621/2891
8476: 25'479/93
8477: 162
8478: 22'853/1173
8479: 7'67/385
8480: 16'116/7081
8481: 7'8/989
8482: 198/713
8483: 392'2/3
8484: 17'1951/2068
8485: 81/322
8486: 41'1565/1716
8487: 3'17/18
8488: 1'2866/10413
8489: 31'25/29
8490: 3768/5425
8491: 17'1112/2125
8492: 795'255/851
8493: 861'1/4
8494: 3483'13/15
8495: 53'11/16
8496: 62'29/96
8497: 58'4/9
8498: 127
8499: 13/29
8500: 59'25/69
8501: 96/155
8502: 48
8503: 7355'5/11
8504: 249/304
8505: 1865'27/4
8506: 44'14/29
8507: 1099'29/37
8508: 44'8/9
8509: 162
8510: 8613
8511: 34'15/92
8512: 7/12
8513: 1'73/132
8514: 19'26/33
8515: 49'3/7
8516: 75'18/23
8517: 131/17
8518: 1'8023/730112
8519: 1/49
8520: 164'613/925
8521: 1626
8522: 1'15/22
8523: 24/188471
8524: 4'306/437
8525: 73'989/3375
8526: 1'185/858
8527: 6202'13/28
8528: 245'627/2047
8529: 87'21/16
8530: 39'37/48
8531: 6'3/37
8532: 605/103194
8533: 8/29
8534: 605/89544
8535: 33'2799/39767
8536: 2'1968/2077
8537: 77'51/61
8538: 1'11/31
8539: 11'5/17
8540: 92'1/6
8541: 1'197/493
8542: 79'5/57
8543: 1'20051/84487
8544: 14425/202488
8545: 19'9187/36975
8546: 3049'13/45
8547: 1'68/1809
8548: 17
8549: 39'16/79
8550: 87'35/38
8551: 1'66/97
8552: 94/5335
8553: 32207/5184
8554: 28'2723/4845
8555: 1/4248
8556: 1'17/98
8557: 285'15/26
8558: 21/74
8559: 1896'1/2
8560: 19'323/1027
8561: 85'11/13
8562: 9
8563: 294'9/47
8564: 6272
8565: 1'1/2
8566: 7'121/184
8567: 8'282/481
8568: 4/589
8569: 6'2979/5135
8570: 1'14679/26864
8571: 63'17/82
8572: 18/29
8573: 11'65/74
8574: 113'44/47
8575: 4089'1/2
8576: 112'26/27
8577: 3/658
8578: 2496
8579: 59'19/25
8580: 204'6/11
8581: 59'7/33
8582: 137
8583: 569382
8584: 19771/32485
8585: 129/275
8586: 3'4/5
8587: 76'1/2
8588: 4/105
8589: 1167'17/25
8590: 2'14/171
8591: 1'29/3354
8592: 3'53/85
8593: 1285/1742
8594: 194/9555
8595: 76'2/3
8596: 271
8597: 44
8598: 44'8/51
8599: 8'31/82
8600: 22/31
8601: 1073/129
8602: 1'8/25
8603: 596'271/47
8604: 1'37/82
8605: 6/295
8606: 3'5/9
8607: 6348
8608: 1/86
8609: 18/1037
8610: 59'7/16
8611: 554'2/3
8612: 18'9/11
8613: 1'11/171
8614: 6'33/37
8615: 13/486
8616: 113/14
8617: 8'7/87
8618: 57/1421
8619: 3365'421/1242
8620: 1'329/396
8621: 5'3/4
8622: 81'17/69
8623: 77'1/21
8624: 11'3407/23256
8625: 47'13/21
8626: 651'3/17
8627: 156
8628: 187/344
8629: 65'9/22
8630: 511267/574056
8631: 53'124/175
8632: 37'1/17
8633: 1
8634: 5104
8635: 49'35/74
8636: 2016
8637: 3'13/62
8638: 102'162/175
8639: 154/25075
8640: 576/1175
8641: 49'2597/8096
8642: 88'3/5
8643: 78'11/26
8644: 2/69
8645: 1'284/3657
8646: 47'2786/3337
8647: 61'2/45
8648: 87'37/65
8649: 5512'724/861
8650: 17'75/79
8651: 5'8/17
8652: 3422
8653: 82
8654: 147/19
8655: 13/165
8656: 1'1217/5488
8657: 3213'31/33
8658: 51'1371/154
8659: 13/16
8660: 78'6/41
8661: 1'11/62
8662: 218'3/4
8663: 11
8664: 17'1/7
8665: 69
8666: 2'59/1943
8667: 5'229/301
8668: 57
8669: 1'22/25
8670: 119'1/5
8671: 423'18/29
8672: 8'73/91
8673: 1'64/71
8674: 55'18/23
8675: 1'3695/11562
8676: 86'57/58
8677: 5/30073
8678: 93'6/23
8679: 62
8680: 193'94837/128699
8681: 1014/142373
8682: 2'44/135
8683: 1'259/632
8684: 1942'7/8
8685: 86'22/49
8686: 662'4/17
8687: 1508/76725
8688: 9'27/44
8689: 726/31025
8690: 2'3616/6237
8691: 168
8692: 18'15/83
8693: 196/351
8694: 5612'374/903
8695: 279'15/17
8696: 1'8/21
8697: 2'2/189
8698: 129
8699: 11/42
8700: 94'25/32
8701: 74'3/88
8702: 19'41/325
8703: 99'2/7
8704: 3'11/27
8705: 1218
8706: 11'4/13
8707: 17695/52338
8708: 934'6/19
8709: 65
8710: 5'37/133
8711: 3'61/64
8712: 156'7/24
8713: 34
8714: 1785/51313
8715: 11'11383/24568
8716: 112
8717: 22'238/675
8718: 28/37
8719: 3
8720: 1188
8721: 23/75
8722: 149
8723: 9373'26/41
8724: 863'25/61
8725: 125'617/712
8726: 26'382/391
8727: 88'166/231
8728: 2'7/391
8729: 1'2/61
8730: 1'18761/137934
8731: 23/1435
8732: 3'1/4
8733: 91'2/171
8734: 2'1898/2001
8735: 299/32
8736: 78'37/84
8737: 21'13/28
8738: 1'17/28
8739: 29'1/255
8740: 65/363
8741: 2'331/4
8742: 1'11/14
8743: 42'16/2115
8744: 5185/83083
8745: 891/1054
8746: 48'12/23
8747: 199
8748: 28'1/3
8749: 80471/943
8750: 713'23/33
8751: 67/84
8752: 2'12793/20387
8753: 165/19663
8754: 4408/4661
8755: 1'2/7
8756: 119'1478/5355
8757: 45'31/32
8758: 42'23/279
8759: 21'11/333
8760: 2159
8761: 32/87
8762: 93'83/135
8763: 111'51/65
8764: 41'2/33
8765: 88'13/15
8766: 11/21
8767: 437/448
8768: 1'1296/2813
8769: 4'29/36
8770: 2'1213/165
8771: 415'51/55
8772: 151'29/61
8773: 98/135
8774: 2'34/93
8775: 38'7/9
8776: 6'47/39
8777: 3/2
8778: 7'8/13
8779: 15/88
8780: 135
8781: 1'5258/20461
8782: 42'1/6
8783: 196/27225
8784: 3877'1/7
8785: 9/32
8786: 24/25
8787: 184'5/33
8788: 5'1751/266
8789: 851
8790: 83'1669/3666
8791: 28'1/31
8792: 36'59/93
8793: 6199/6699
8794: 124
8795: 67
8796: 2'59/148
8797: 37'2/7
8798: 5/14
8799: 1'113/85
8800: 1'5/6
8801: 7328'4/91
8802: 33'3/16
8803: 37/456
8804: 69'56/57
8805: 39/5
8806: 1/1551
8807: 51'15/41
8808: 157'11/15
8809: 259/42978
8810: 502
8811: 5'9/13
8812: 54
8813: 6867'1/2
8814: 93'45/56
8815: 7/62
8816: 1'653/1425
8817: 438
8818: 2'174/187
8819: 1'139/539
8820: 1'7/18
8821: 8'14/31
8822: 98'5/43
8823: 151'11/45
8824: 63/2867
8825: 6'17/18
8826: 604'34/53
8827: 9'29/69
8828: 1'1613/57
8829: 1/33
8830: 1'49/116
8831: 1'19/29
8832: 3981/5621
8833: 34'17/88
8834: 23
8835: 1661/21
8836: 1'301/18414
8837: 1'7/36
8838: 312'203/205
8839: 23'47/116
8840: 208/343
8841: 187/252
8842: 26'19/7
8843: 1'23/198
8844: 239/675
8845: 79'26/37
8846: 95519'1/13
8847: 33'2237/252
8848: 3'1013/2093
8849: 41'11/47
8850: 1'497/594
8851: 255
8852: 1'47/69
8853: 4'125/224
8854: 153'259/11
8855: 78'5/94
8856: 464'3/13
8857: 2'122/135
8858: 78'1/2
8859: 409/58608
8860: 15/644
8861: 8'14/83
8862: 114'925/1749
8863: 48
8864: 13'9/56
8865: 79/5049
8866: 24/83
8867: 3'6/91
8868: 76'1241/13338
8869: 494
8870: 68/203
8871: 1715'7/2
8872: 74821/963699
8873: 95'191/391
8874: 17/5544
8875: 83
8876: 8/969
8877: 152/305
8878: 59/72
8879: 6'13/38
8880: 2'56/99
8881: 45/1067
8882: 98'59/77
8883: 713/198
8884: 108
8885: 44'2447/728
8886: 1'5/67
8887: 28'26528/29835
8888: 52/90307
8889: 93'53/744
8890: 11/546
8891: 91
8892: 98'14/41
8893: 1'1/14
8894: 2165/3696
8895: 41/4278
8896: 4019'31/91
8897: 89'17/32
8898: 5'1/448
8899: 277/602
8900: 172'7/4
8901: 6'15415/18032
8902: 217/1122
8903: 122'1/43
8904: 181
8905: 128'3/14
8906: 22'29/44
8907: 97'11/336
8908: 1'55/92
8909: 1'103/748
8910: 5'8601/8855
8911: 145/624
8912: 27'3739/558
8913: 25403'63/67
8914: 55'47/57
8915: 2094'29/3
8916: 2565/33712
8917: 1343/1488
8918: 69'1/6
8919: 141/57344
8920: 1'9477/12616
8921: 15262
8922: 416/623
8923: 934'3/4
8924: 15/64
8925: 67'4/7
8926: 11'8939/19074
8927: 4'1409/147
8928: 109'623/667
8929: 21'1/814
8930: 56'1/53
8931: 133'238/429
8932: 6'29/48
8933: 23'28/29
8934: 77/221
8935: 3007'7/29
8936: 1'139/176
8937: 17/41
8938: 311/63
8939: 49/296
8940: 166
8941: 1'43/93
8942: 1'13/35
8943: 13'3809/6745
8944: 24'143/1435
8945: 2'33/128
8946: 27'31/35
8947: 29'13/2774
8948: 13'1333/1911
8949: 86'101/6
8950: 5'2565/3124
8951: 11/36
8952: 695'4/7
8953: 1154'92/99
8954: 105/8866
8955: 9/1
8956: 2632
8957: 25'18/35
8958: 3589/100251
8959: 4496'41/79
8960: 35/36
8961: 99'5/8
8962: 7'68/91
8963: 1'2/17
8964: 512
8965: 316'4/5
8966: 81/1925
8967: 46
8968: 1421/3872
8969: 12'584/935
8970: 10598'7/13
8971: 41/49725
8972: 45'285/289
8973: 1'68/6745
8974: 88'433/924
8975: 1484
8976: 51'27/64
8977: 169388
8978: 1'1/13
8979: 7'86/123
8980: 799'19/36
8981: 182
8982: 7'599/1504
8983: 154
8984: 86'7/18512
8985: 1/5208
8986: 116'1678/2023
8987: 3'447/2686
8988: 78'1/2
8989: 11071/160735
8990: 19'115/124
8991: 265'1/2
8992: 1'137/592
8993: 58'28/51
8994: 1535'22/27
8995: 143/3008
8996: 1'61/918
8997: 486'68/273
8998: 67'7/16
8999: 512'1/2
9000: 2'554/2655
9001: 861/146
9002: 5904
9003: 975
9004: 3'605/1649
9005: 392
